year_month,year,month,month_name,quarter,disease_name,disease_category,case_records,unique_patients,inpatient_case_records,total_claim_cost,avg_length_of_stay_days,female_patients,male_patients,readmission_30d_cases,avg_severity_score,readmission_ratio
2020-11,2020,11,November,4,Emergency room admission (procedure),Other,7,6,0,5494.049999999999,0.041666666666666664,2,5,7,15.035032661941127,1.1666666666666667
2020-11,2020,11,November,4,Encounter for check up (procedure),Other,21,21,0,13365.53,0.015094246031746032,10,11,19,13.599206359330413,1.0
2020-11,2020,11,November,4,Encounter for problem (procedure),Other,43,6,0,38483.96,0.10350694444444444,5,38,42,14.691665148456666,7.166666666666667
2020-11,2020,11,November,4,End-stage renal disease (disorder),Renal,45,9,0,35356.07,0.10263888888888889,24,21,45,15.035198697556876,5.0
2020-11,2020,11,November,4,End-stage renal disease (disorder) | Medication review due (situation),Renal,1,1,0,1522.88,0.03136574074074074,0,1,1,15.07081545367307,1.0
2020-11,2020,11,November,4,Essential hypertension (disorder),Cardiovascular,5,5,0,2538.2999999999997,0.012750000000000001,2,3,0,0.021524646363773305,1.0
2020-11,2020,11,November,4,Essential hypertension (disorder) | Medication review due (situation) | Part-time employment (finding) | Stress (finding) | Unhealthy alcohol drinking behavior (finding),Cardiovascular,1,1,0,1267.32,0.029756944444444444,0,1,1,15.058413900426798,1.0
2020-11,2020,11,November,4,Essential hypertension (disorder) | Part-time employment (finding),Cardiovascular,1,1,0,1019.26,0.0356712962962963,0,1,1,15.046391743136397,1.0
2020-11,2020,11,November,4,Facial laceration (disorder) | Laceration - injury (disorder),Other,2,2,0,28168.829999999998,0.041666666666666664,2,0,0,0.6802466480470031,1.0
2020-11,2020,11,November,4,Familial Alzheimer's disease of early onset (disorder),Neurological,1,1,0,48948.33,76.01041666666667,0,1,1,17.528568474983622,1.0
2020-11,2020,11,November,4,Fever (finding),Other,1,1,0,322.51,0.053159722222222226,1,0,0,0.012625762787630303,1.0
2020-11,2020,11,November,4,Fever (finding) | Sputum finding (finding),Other,1,1,0,324.36,0.06462962962962963,0,1,1,15.012739207968739,1.0
2020-11,2020,11,November,4,Fracture of ankle (disorder),Musculoskeletal,2,2,0,132.34,0.010416666666666666,1,1,1,7.500101394194431,1.0
2020-11,2020,11,November,4,Fracture of ankle (disorder) | Fracture of bone (disorder),Musculoskeletal,1,1,0,1148.03,0.041666666666666664,1,0,0,0.05265127201038096,1.0
2020-11,2020,11,November,4,Fracture of bone (disorder) | Fracture of clavicle (disorder),Musculoskeletal,2,2,0,7176.9,0.078125,1,1,0,0.17112104633040376,1.0
2020-11,2020,11,November,4,Fracture of bone (disorder) | Fracture of forearm (disorder),Musculoskeletal,1,1,0,1367.97,0.041666666666666664,1,0,0,0.06332143427020044,1.0
2020-11,2020,11,November,4,Fracture of clavicle (disorder),Musculoskeletal,2,2,0,167.57,0.010416666666666666,2,0,1,7.500955967751794,1.0
2020-11,2020,11,November,4,Fractured dental filling (finding),Musculoskeletal,4,4,0,17801.32,0.15267939814814815,0,4,1,3.963088278815104,1.0
2020-11,2020,11,November,4,Fractured dental filling (finding) | Gingival disease (disorder),Musculoskeletal,1,1,0,7288.02,0.29247685185185185,0,1,0,0.35104467364440384,1.0
2020-11,2020,11,November,4,Full-time employment (finding),Other,10,10,0,12035.810000000001,0.03183333333333334,8,2,8,12.055325957949245,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder),Other,8,8,0,10620.47,0.02752025462962963,4,4,8,15.061331700738744,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Limited social contact (finding) | Medication review due (situation),Other,1,1,0,1371.11,0.0212037037037037,1,0,1,15.063431496091711,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Medication review due (situation),Other,4,4,0,4375.71,0.037433449074074074,2,2,4,15.050017800114016,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Received higher education (finding),Other,1,1,0,704.2,0.04099537037037037,0,1,1,15.031117930562221,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Social isolation (finding),Other,1,1,0,984.42,0.032615740740740744,1,0,1,15.044695204354868,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,778.78,0.04127314814814815,0,1,1,15.03473667617102,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Gingivitis (disorder) | Victim of intimate partner abuse (finding),Other,1,1,0,1551.49,0.030439814814814812,1,0,1,15.072201525553497,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Has a criminal record (finding),Other,1,1,0,1711.44,0.03920138888888889,1,0,1,15.079979434345713,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Hyperlipidemia (disorder),Endocrine/Metabolic,1,1,0,1282.17,0.03108796296296296,1,0,1,15.05913708245627,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Hyperlipidemia (disorder) | Medication review due (situation),Endocrine/Metabolic,1,1,0,1783.16,0.03460648148148148,1,0,1,15.083449364094264,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Hyperlipidemia (disorder) | Medication review due (situation) | Social isolation (finding),Endocrine/Metabolic,1,1,0,1515.05,0.0384375,1,0,1,15.070450198018417,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Ischemic heart disease (disorder),Cardiovascular,1,1,0,1434.25,0.0290162037037037,1,0,1,15.06651080700011,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Laceration - injury (disorder) | Laceration of thigh (disorder),Other,1,1,0,9368.59,0.041666666666666664,0,1,1,15.451463261946644,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Limited social contact (finding),Other,1,1,0,1139.19,0.033622685185185186,1,0,1,15.05220579140793,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Limited social contact (finding) | Medication review due (situation),Other,1,1,0,2009.35,0.032789351851851854,0,1,1,15.094418984862598,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation),Other,15,15,0,19017.85,0.03268055555555556,7,8,9,9.058445975802611,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Only received primary school education (finding) | Refugee (person),Other,1,1,0,1040.51,0.03646990740740741,1,0,0,0.0474243147269391,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1791.77,0.03396990740740741,0,1,0,0.0838657543402765,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Prediabetes (finding) | Stress (finding),Endocrine/Metabolic,1,1,0,1095.31,0.036909722222222226,0,1,1,15.05008378876964,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Received higher education (finding) | Social isolation (finding) | Stress (finding),Other,1,1,0,915.48,0.029409722222222223,0,1,0,0.04134402841933407,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Reports of violence in the environment (finding) | Stress (finding),Other,1,1,0,1747.79,0.033935185185185186,1,0,0,0.08173203827148699,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Social isolation (finding),Other,1,1,0,2056.07,0.03582175925925926,1,0,1,15.096691821772367,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Social isolation (finding) | Stress (finding) | Unhealthy alcohol drinking behavior (finding),Other,1,1,0,1333.32,0.028738425925925928,0,1,1,15.06161371831799,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Stress (finding),Other,3,3,0,4121.15,0.03414737654320987,2,1,3,15.06358469465525,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1264.5,0.041666666666666664,1,0,1,15.058301693936366,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Medication review due (situation) | Victim of intimate partner abuse (finding),Other,1,1,0,778.78,0.024120370370370372,1,0,0,0.03470124225515775,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Reports of violence in the environment (finding),Other,3,3,0,24064.190000000002,0.03180555555555555,1,2,2,10.386085195923632,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Social isolation (finding) | Stress (finding),Other,2,2,0,1876.78,0.03468171296296296,1,1,1,7.542466374229159,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Stress (finding),Other,6,6,0,9211.15,0.03025462962962963,4,2,3,7.571410446169093,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Stress (finding) | Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),Respiratory,1,1,0,1143.64,0.03391203703703704,1,0,1,15.052422276306443,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,911.41,0.03096064814814815,0,1,1,15.041149780443355,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),Respiratory,1,1,0,1294.33,0.03802083333333333,0,1,1,15.059741334120174,1.0
2020-11,2020,11,November,4,Full-time employment (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1020.98,0.03096064814814815,0,1,1,15.046465455985814,1.0
2020-11,2020,11,November,4,General examination of patient (procedure),Other,28,28,0,33027.04,0.02819196428571429,17,11,13,7.018437687025769,1.0
2020-11,2020,11,November,4,Gingival disease (disorder),Other,27,27,0,164997.64,0.24792652606310014,18,9,13,7.516074103170638,1.0
2020-11,2020,11,November,4,Gingival disease (disorder) | Leaking dental filling (finding),Other,1,1,0,5693.75,0.3201388888888889,0,1,1,15.273757452645906,1.0
2020-11,2020,11,November,4,Gingival disease (disorder) | Primary dental caries (disorder),Other,1,1,0,4830.95,0.32364583333333335,0,1,0,0.23190684510057796,1.0
2020-11,2020,11,November,4,Gingival disease (disorder) | Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),Respiratory,1,1,0,6687.52,0.23049768518518518,1,0,0,0.3217839999782003,1.0
2020-11,2020,11,November,4,Gingivitis (disorder),Other,77,72,0,257073.11000000002,0.10991732804232802,34,43,41,8.14607906767802,1.0694444444444444
2020-11,2020,11,November,4,Gingivitis (disorder) | Housing unsatisfactory (finding) | Limited social contact (finding) | Medication review due (situation) | Not in labor force (finding) | Only received primary school education (finding),Other,1,1,0,915.48,0.02755787037037037,0,1,1,15.041340202895354,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Limited social contact (finding),Other,1,1,0,1127.6,0.03798611111111111,0,1,1,15.051652528402421,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Limited social contact (finding) | Medication review due (situation) | Not in labor force (finding) | Stress (finding),Other,1,1,0,2288.05,0.0346412037037037,0,1,1,15.10794365344292,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Limited social contact (finding) | Medication review due (situation) | Reports of violence in the environment (finding) | Stress (finding),Other,1,1,0,917.94,0.03234953703703704,1,0,1,15.041469445801473,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Limited social contact (finding) | Stress (finding),Other,1,1,0,1434.24,0.03079861111111111,1,0,1,15.066514003927253,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation),Other,21,21,0,22966.04,0.02580191798941799,9,12,21,15.049978900053857,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Not in labor force (finding),Other,2,2,0,2247.34,0.029207175925925928,2,0,2,15.051443733131102,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Not in labor force (finding) | Reports of violence in the environment (finding) | Stress (finding),Other,1,1,0,1192.4,0.03554398148148148,0,1,1,15.054791188659703,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Not in labor force (finding) | Stress (finding),Other,2,2,0,1720.0500000000002,0.029195601851851855,0,2,2,15.038653243962916,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Refugee (person),Other,1,1,0,1796.27,0.032824074074074075,0,1,1,15.084081700156135,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Reports of violence in the environment (finding),Other,2,2,0,2567.95,0.02921296296296296,2,0,2,15.059220776826612,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Reports of violence in the environment (finding) | Social isolation (finding),Other,1,1,0,1243.25,0.026261574074074076,0,1,1,15.057238948525436,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Social isolation (finding),Other,2,2,0,2091.71,0.027650462962962963,1,1,2,15.047665402831296,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Stress (finding),Other,2,2,0,12097.02,0.027274305555555555,2,0,2,15.290363273493377,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Medication review due (situation) | Unemployed (finding),Other,1,1,0,1131.32,0.026342592592592595,0,1,1,15.051808947383691,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Not in labor force (finding),Other,1,1,0,778.78,0.03170138888888889,0,1,1,15.03471690299395,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Not in labor force (finding) | Stress (finding),Other,3,3,0,4537.3099999999995,0.025470679012345676,0,3,3,15.070296628209372,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Not in labor force (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1076.93,0.037835648148148146,1,0,1,15.04919401478827,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Part-time employment (finding),Other,5,5,0,5594.719999999999,0.027960648148148148,2,3,5,15.05121188105954,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Part-time employment (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1547.44,0.041666666666666664,0,1,1,15.072028236219683,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,2462.46,0.041122685185185186,0,1,1,15.116418364045082,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Reports of violence in the environment (finding),Other,1,1,0,1359.96,0.038425925925925926,1,0,1,15.062926142714533,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Social isolation (finding),Other,1,1,0,994.48,0.03966435185185185,1,0,1,15.045197815779904,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Stress (finding),Other,5,5,0,5029.92,0.036180555555555556,1,4,5,15.045748723708002,1.0
2020-11,2020,11,November,4,Gingivitis (disorder) | Unemployed (finding),Other,1,1,0,783.46,0.031157407407407408,0,1,1,15.034942824619455,1.0
2020-11,2020,11,November,4,Gout,Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
2020-11,2020,11,November,4,Has a criminal record (finding) | Medication review due (situation) | Stress (finding),Other,1,1,0,1464.4,0.03396990740740741,1,0,1,15.06798373643086,1.0
2020-11,2020,11,November,4,Has a criminal record (finding) | Stress (finding),Other,1,1,0,982.31,0.04069444444444444,0,1,1,15.044609528729428,1.0
2020-11,2020,11,November,4,History of appendectomy (situation),Other,1,1,1,24944.19,1.7009375,0,1,0,36.21052512508853,1.0
2020-11,2020,11,November,4,History of coronary artery bypass grafting (situation),Cardiovascular,3,1,3,67240.53,2.7791666666666663,3,0,0,36.08997918239129,3.0
2020-11,2020,11,November,4,History of renal transplant (situation),Renal,4,4,3,15168.51,2.9177864583333335,0,4,4,41.4368683743972,1.0
2020-11,2020,11,November,4,History of tubal ligation (situation),Other,2,2,2,9167.74,1.0,2,0,0,35.22131721463725,1.0
2020-11,2020,11,November,4,Homeless (finding),Other,1,1,0,282.76,0.010416666666666666,1,0,0,0.010609034659349467,1.0
2020-11,2020,11,November,4,Homeless (finding) | Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),Respiratory,1,1,0,3666.96,0.15026620370370372,1,0,1,15.175078906075845,1.0
2020-11,2020,11,November,4,Hyperlipidemia (disorder),Endocrine/Metabolic,27,27,0,8180.719999999999,0.010416666666666666,11,16,12,6.678257120943203,1.0
2020-11,2020,11,November,4,Hyperlipidemia (disorder) | Limited social contact (finding) | Medication review due (situation) | Reports of violence in the environment (finding) | Unemployed (finding),Endocrine/Metabolic,1,1,0,853.36,0.04023148148148148,1,0,1,15.038352696093982,1.0
2020-11,2020,11,November,4,Hyperlipidemia (disorder) | Medication review due (situation),Endocrine/Metabolic,1,1,0,1638.78,0.03314814814814815,0,1,1,15.076441904703767,1.0
2020-11,2020,11,November,4,Hypoxemia (disorder) | Pneumonia (disorder) | Respiratory distress (finding),Respiratory,3,3,3,89726.95999999999,11.702145061728395,2,1,0,36.472047438865765,1.0
2020-11,2020,11,November,4,Hypoxemia (disorder) | Pneumonia (disorder) | Respiratory distress (finding) | Sepsis caused by virus (disorder),Respiratory,1,1,1,24489.79,9.037083333333333,1,0,0,36.203635262718876,1.0
2020-11,2020,11,November,4,Impacted molars (disorder),Other,2,2,0,14830.2,0.041666666666666664,0,2,2,15.35669170937351,1.0
2020-11,2020,11,November,4,Infection of tooth (disorder),Infectious,8,8,0,49974.61,0.24473958333333332,5,3,4,7.800433617886949,1.0
2020-11,2020,11,November,4,Injury of knee (disorder) | Injury of medial collateral ligament of knee (disorder),Other,1,1,0,724.71,0.041666666666666664,1,0,1,15.032114338811203,1.0
2020-11,2020,11,November,4,Injury of knee (disorder) | Tear of meniscus of knee (disorder),Other,1,1,0,724.71,0.041666666666666664,0,1,0,0.03211433881120492,1.0
2020-11,2020,11,November,4,Injury of medial collateral ligament of knee (disorder),Other,1,1,1,42354.54,1.9215277777777777,1,0,1,52.05562599040796,1.0
2020-11,2020,11,November,4,Injury of neck (disorder) | Whiplash injury to neck (disorder),Other,1,1,0,108.86,0.041666666666666664,0,1,0,0.0022370112322751207,1.0
2020-11,2020,11,November,4,Injury of tendon of the rotator cuff of shoulder (disorder),Other,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
2020-11,2020,11,November,4,Ischemic heart disease (disorder),Cardiovascular,5,5,0,53556.59999999999,0.03568981481481481,3,2,4,12.516592076162512,1.0
2020-11,2020,11,November,4,Ischemic heart disease (disorder) | Medication review due (situation) | Reports of violence in the environment (finding),Cardiovascular,1,1,0,1003.19,0.025185185185185185,0,1,1,15.045590461631027,1.0
2020-11,2020,11,November,4,Ischemic heart disease (disorder) | Part-time employment (finding),Cardiovascular,1,1,0,1663.03,0.024652777777777777,1,0,1,15.077600818851714,1.0
2020-11,2020,11,November,4,Ischemic heart disease (disorder) | Stress (finding),Cardiovascular,1,1,0,1433.06,0.035243055555555555,0,1,1,15.066465938701826,1.0
2020-11,2020,11,November,4,Laceration - injury (disorder) | Laceration of foot (disorder),Other,2,2,0,37067.76,0.041666666666666664,2,0,1,8.39610785346388,1.0
2020-11,2020,11,November,4,Laceration - injury (disorder) | Laceration of hand (disorder),Other,2,2,0,9952.44,0.041666666666666664,1,1,1,7.738371961568525,1.0
2020-11,2020,11,November,4,Leaking dental filling (finding),Other,6,6,0,26565.0,0.1583815586419753,4,2,2,5.211992484337271,1.0
2020-11,2020,11,November,4,Limited social contact (finding),Other,5,5,0,17058.09,0.030949074074074073,4,1,3,9.162444769006772,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Medication review due (situation),Other,5,5,0,7510.24,0.03215972222222222,4,1,5,15.06980645087204,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Medication review due (situation) | Part-time employment (finding),Other,3,3,0,3001.54,0.025871913580246913,1,2,2,10.045462024540145,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Medication review due (situation) | Part-time employment (finding) | Stress (finding),Other,1,1,0,1007.06,0.03763888888888889,0,1,0,0.04580393733837863,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Medication review due (situation) | Reports of violence in the environment (finding) | Unemployed (finding),Other,1,1,0,797.72,0.029652777777777778,1,0,1,15.035631525573843,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Medication review due (situation) | Stress (finding),Other,2,2,0,2929.13,0.03706597222222222,1,1,1,7.5679981370335865,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Not in labor force (finding),Other,1,1,0,1057.4,0.03456018518518519,0,1,1,15.048239770585445,1.0
2020-11,2020,11,November,4,Limited social contact (finding) | Part-time employment (finding),Other,1,1,0,914.78,0.036631944444444446,0,1,0,0.04132498818481629,1.0
2020-11,2020,11,November,4,Loose dental filling (finding),Other,4,4,0,17216.64,0.1477835648148148,2,2,2,7.705986878291876,1.0
2020-11,2020,11,November,4,Loss of teeth (disorder),Other,9,8,0,6666.99,0.03140560699588477,5,4,3,5.032872599451704,1.125
2020-11,2020,11,November,4,Loss of teeth (disorder) | Resorption of alveolar process due to dental trauma (disorder) | Torus palatinus (disorder),Other,1,1,0,1911.63,0.06565972222222223,0,1,1,15.08974610289901,1.0
2020-11,2020,11,November,4,Malignant neoplasm of breast (disorder),Cancer,17,9,0,15676.2,0.020968818082788672,16,1,13,11.512237415991347,1.8888888888888888
2020-11,2020,11,November,4,Malignant neoplasm of colon (disorder),Cancer,4,3,1,24627.86,1.4728790509259257,4,0,3,20.298611161594906,1.3333333333333333
2020-11,2020,11,November,4,Medication review due (situation),Other,118,110,0,96085.08,0.017791902071563087,48,70,68,8.680478227955092,1.0727272727272728
2020-11,2020,11,November,4,Medication review due (situation) | Not in labor force (finding),Other,6,6,0,10475.43,0.034423225308641975,3,3,4,10.081641597625591,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Not in labor force (finding) | Only received primary school education (finding),Other,1,1,0,783.46,0.034999999999999996,0,1,1,15.034950762581712,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Not in labor force (finding) | Reports of violence in the environment (finding) | Stress (finding),Other,1,1,0,1216.92,0.02263888888888889,1,0,1,15.055954092050202,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Not in labor force (finding) | Social isolation (finding) | Stress (finding),Other,1,1,0,1108.92,0.036967592592592594,1,0,1,15.05074418343028,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Not in labor force (finding) | Stress (finding),Other,4,4,0,4506.87,0.030066550925925924,3,1,3,11.301593354732715,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Part-time employment (finding),Other,7,7,0,8385.97,0.031608796296296295,4,3,4,8.626483101157119,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Part-time employment (finding) | Social isolation (finding),Other,1,1,0,1063.19,0.021342592592592594,1,0,0,0.048493361786389404,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Part-time employment (finding) | Social isolation (finding) | Stress (finding),Other,1,1,0,1003.19,0.04114583333333333,0,1,1,15.04562343286583,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Part-time employment (finding) | Stress (finding),Other,2,2,0,2343.8900000000003,0.03162037037037037,0,2,2,15.053790730102506,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Part-time employment (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1609.19,0.041666666666666664,0,1,1,15.0750239737824,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Reports of violence in the environment (finding),Other,1,1,0,915.48,0.03146990740740741,0,1,0,0.04134828431476157,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Social isolation (finding),Other,3,3,0,4239.28,0.0282445987654321,2,1,3,15.065482819168865,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Stress (finding),Other,6,6,0,27626.62,0.028784722222222222,4,2,5,12.720308665297972,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Stress (finding) | Unemployed (finding),Other,1,1,0,1131.32,0.03563657407407408,0,1,0,0.05182814673216488,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1096.99,0.03913194444444445,0,1,1,15.05016988286571,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),Respiratory,5,5,0,3563.44,0.014909722222222222,2,3,2,6.031475829840768,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Unemployed (finding),Other,1,1,0,902.22,0.02130787037037037,1,0,1,15.040683996527928,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Unhealthy alcohol drinking behavior (finding),Other,1,1,0,1438.36,0.0250462962962963,1,0,1,15.066701998444135,1.0
2020-11,2020,11,November,4,Medication review due (situation) | Victim of intimate partner abuse (finding),Other,2,2,0,2213.38,0.028547453703703707,1,1,2,15.050618603100897,1.0
2020-11,2020,11,November,4,Non-small cell carcinoma of lung  TNM stage 1 (disorder),Cancer,3,3,3,195613.41999999998,5.542361111111112,0,3,2,48.171646795031485,1.0
2020-11,2020,11,November,4,Normal pregnancy (finding),Maternal/Neonatal,136,115,0,2132368.39,0.01409313725490196,136,0,118,13.772263916545624,1.182608695652174
2020-11,2020,11,November,4,Not in labor force (finding),Other,7,7,0,10252.82,0.031954365079365075,3,4,3,6.496565001074545,1.0
2020-11,2020,11,November,4,Not in labor force (finding) | Reports of violence in the environment (finding),Other,1,1,0,1427.56,0.028194444444444442,0,1,1,15.06618455097373,1.0
2020-11,2020,11,November,4,Not in labor force (finding) | Social isolation (finding),Other,1,1,0,1040.51,0.038738425925925926,0,1,0,0.04742900099381432,1.0
2020-11,2020,11,November,4,Not in labor force (finding) | Stress (finding),Other,1,1,0,1508.26,0.036446759259259255,0,1,0,0.07011667573316244,1.0
2020-11,2020,11,November,4,Not in labor force (finding) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1131.32,0.04006944444444444,0,1,1,15.05183730408019,1.0
2020-11,2020,11,November,4,Not in labor force (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,17506.96,0.04113425925925926,1,0,1,15.84628678896331,1.0
2020-11,2020,11,November,4,Ophthalmic examination and evaluation (procedure),Other,31,31,0,118980.3,0.031522924133811234,18,13,9,4.537973746528451,1.0
2020-11,2020,11,November,4,Osteoporosis (disorder) | Social isolation (finding),Musculoskeletal,1,1,0,6005.87,0.04025462962962963,0,1,1,15.288321452403267,1.0
2020-11,2020,11,November,4,Otitis media (disorder),Other,11,11,0,827.9399999999999,0.010416666666666666,6,5,3,4.091451829907204,1.0
2020-11,2020,11,November,4,Overdose (disorder),Other,6,6,0,844.02,0.3333333333333333,5,1,4,10.004382760601112,1.0
2020-11,2020,11,November,4,Overlapping malignant neoplasm of colon (disorder),Cancer,1,1,0,7651.68,0.010416666666666666,1,0,0,0.36810458835412485,1.0
2020-11,2020,11,November,4,Part-time employment (finding),Other,15,15,0,17281.33,0.03091898148148148,7,8,9,9.052825971652917,1.0
2020-11,2020,11,November,4,Part-time employment (finding) | Stress (finding),Other,1,1,0,1462.37,0.024652777777777777,1,0,0,0.06786600590702382,1.0
2020-11,2020,11,November,4,Part-time employment (finding) | Stress (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1063.19,0.021504629629629627,0,1,1,15.048493696519738,1.0
2020-11,2020,11,November,4,Part-time employment (finding) | Victim of intimate partner abuse (finding),Other,1,1,0,1030.17,0.020995370370370373,0,1,0,0.0468907132565801,1.0
2020-11,2020,11,November,4,Partial thickness burn (disorder),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
2020-11,2020,11,November,4,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1005.38,0.010416666666666666,1,0,0,0.045666198668582646,1.0
2020-11,2020,11,November,4,Patient referral for dental care (procedure),Other,82,82,0,315998.22,0.13507184394760613,44,38,26,4.940201512640656,1.0
2020-11,2020,11,November,4,Patient transfer to skilled nursing facility (procedure),Other,3,3,0,55635.18000000001,17.34375,1,2,1,5.932392588366636,1.0
